,publication_id,publication_kind,publication_date,application_id,application_date,country,inventor_name,inventor_firstname,inventor_country,invention_title,number_of_claims,attorney_name,attorney_firstname,inventor males,inventor females,inventor team size,attorney males,attorney females,attorney team size,Year,WorldWide Applications,Original Names
96440,US10972743,B2,20210406,US16854093,20200421,US,"['Hendry Hendry', 'Park Joonyoung', 'Kim Chulkeun', 'Jeon Byeongmoon', 'Kim Jungsun']","['Hendry', 'Joonyoung', 'Chulkeun', 'Byeongmoon', 'Jungsun']","['KR', 'KR', 'KR', 'KR', 'KR']",Method for decoding image and apparatus using same,13,[],[],3,2,5,0,0,0,2022,"['KR101614361B1/en', 'CN107770555B/en', 'CN107770545B/en', 'CN107770546B/en', 'CN104137561B/en', 'KR101701119B1/en', 'KR20170012531A/en']","[['헨드리헨드리', '박준영', '김철근', '전병문', '김정선'], ['亨得利·亨得利', '朴俊永', '金哲瑾', '全柄文', '金廷宣'], ['亨得利·亨得利', '朴俊永', '金哲瑾', '全柄文', '金廷宣'], ['亨得利·亨得利', '朴俊永', '金哲瑾', '全柄文', '金廷宣'], ['亨得利·亨得利', '朴俊永', '金哲瑾', '全柄文', '金廷宣'], ['헨드리 헨드리', '박준영', '김철근', '전병문', '김정선'], ['헨드리 헨드리', '박준영', '김철근', '전병문', '김정선']]"
96444,US10972747,B2,20210406,US16486394,20180219,GB,"['Mrak Marta', 'Blasi Saverio', 'Izquierdo Ebroul', 'Huang shenglan']","['Marta', 'Saverio', 'Ebroul', 'shenglan']","['GB', 'GB', 'GB', 'CN']",Image or video encoding and decoding,16,[],[],2,2,4,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
96445,US10972748,B2,20210406,US16813352,20200309,US,"['Lee Tammy', 'Chen Jianle']","['Tammy', 'Jianle']","['KR', 'KR']",Method and apparatus for encoding motion information and method and apparatus for decoding same,4,[],[],1,1,2,0,0,0,2022,"['CN106803956B/en', 'CN106713910B/en', 'KR101894397B1/en', 'CN106791834B/en', 'CN103733625B/en', 'CN106686378B/en', 'KR101997040B1/en', 'KR102085183B1/en', 'KR102211857B1/en', 'KR102318611B1/en']","[['李泰美', '陈建乐'], ['李泰美', '陈建乐'], ['이태미', '천지엔러'], ['李泰美', '陈建乐'], ['李泰美', '陈建乐'], ['李泰美', '陈建乐'], ['이태미', '천지엔러'], ['이태미', '천지엔러'], ['이태미', '천지엔러'], ['이태미', '천지엔러']]"
96447,US10972750,B2,20210406,US16839470,20200403,US,"['Jeon Yong Joon', 'Park Seung Wook', 'Lim Jae Hyun', 'Kim Jung Sun', 'Park Joon Young', 'Choi Young Hee', 'Sung Jae Won', 'Jeon Byeong Moon']","['Yong Joon', 'Seung Wook', 'Jae Hyun', 'Jung Sun', 'Joon Young', 'Young Hee', 'Jae Won', 'Byeong Moon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']","Intra prediction method of chrominance block using luminance sample, and apparatus using same",7,[],[],7,1,8,0,0,0,2022,"['KR102288526B1/en', 'CN108449604B/en', 'KR101789478B1/en', 'KR102113267B1/en', 'KR101707088B1/en', 'KR102064154B1/en', 'CN108449598B/en', 'KR102213112B1/en', 'KR101953383B1/en', 'KR102403793B1/en', 'CN108259920B/en', 'KR101953384B1/en', 'KR102064157B1/en', 'CN108540810B/en', 'KR101842037B1/en', 'CN103416066B/en', 'KR20220073868A/en', 'CN108540811B/en']","[['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['全勇俊', '朴胜煜', '林宰显', '金延宣', '朴俊永', '崔瑛喜', '成宰源', '全柄文'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['全勇俊', '朴胜煜', '林宰显', '金延宣', '朴俊永', '崔瑛喜', '成宰源', '全柄文'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['全勇俊', '朴胜煜', '林宰显', '金延宣', '朴俊永', '崔瑛喜', '成宰源', '全柄文'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['全勇俊', '朴胜煜', '林宰显', '金延宣', '朴俊永', '崔瑛喜', '成宰源', '全柄文'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['全勇俊', '朴胜煜', '林宰显', '金延宣', '朴俊永', '崔瑛喜', '成宰源', '全柄文'], ['전용준', '박승욱', '임재현', '김정선', '박준영', '최영희', '성재원', '전병문'], ['全勇俊', '朴胜煜', '林宰显', '金延宣', '朴俊永', '崔瑛喜', '成宰源', '全柄文']]"
96454,US10972757,B2,20210406,US16785114,20200207,US,"['Hendry Hendry', 'Jeon Yongjoon', 'Kim Chulkeun', 'Jeong Sangoh', 'Jeon Byeongmoon', 'Kim Jungsun']","['Hendry', 'Yongjoon', 'Chulkeun', 'Sangoh', 'Byeongmoon', 'Jungsun']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Method and apparatus for encoding/decoding images,19,[],[],2,4,6,0,0,0,2022,"['KR20220121917A/en', 'KR102259794B1/en', 'KR102444264B1/en', 'KR102167096B1/en', 'KR102397259B1/en', 'KR102349338B1/en', 'KR102215438B1/en']","[['헨드리헨드리', '전용준', '김철근', '정상오', '전병문', '김정선'], ['헨드리헨드리', '전용준', '김철근', '정상오', '전병문', '김정선'], ['헨드리헨드리', '전용준', '김철근', '정상오', '전병문', '김정선'], ['헨드리 헨드리', '전용준', '김철근', '정상오', '전병문', '김정선'], ['헨드리헨드리', '전용준', '김철근', '정상오', '전병문', '김정선'], ['헨드리헨드리', '전용준', '김철근', '정상오', '전병문', '김정선'], ['헨드리헨드리', '전용준', '김철근', '정상오', '전병문', '김정선']]"
96464,US10972767,B2,20210406,US16172900,20181029,US,"['Liu Lingzhi', 'Liu Li', 'Wang Jing', 'Chen Wujun', 'He Qingxi', 'Pu Wei', 'Zeng Weimin', 'Chai Chi-Wang']","['Lingzhi', 'Li', 'Jing', 'Wujun', 'Qingxi', 'Wei', 'Weimin', 'Chi-Wang']","['US', 'CN', 'CN', 'CN', 'CN', 'CN', 'US', 'US']",Device and method of handling multiple formats of a video sequence,9,['Hsu Winston'],['Winston'],3,5,8,1,0,1,2022,['CN109756777B/en'],"[['刘凌志', '刘理', '王晶', '陈伍军', '何晴西', '浦炜', '曾伟民', '蔡志宏']]"
96468,US10972771,B2,20210406,US16900518,20200612,US,"['Moon Kyoungsoo', 'Kwak Minsung', 'Lee Jangwon', 'Ko Woosuk', 'Hong Sungryong']","['Kyoungsoo', 'Minsung', 'Jangwon', 'Woosuk', 'Sungryong']","['KR', 'KR', 'KR', 'KR', 'KR']","Broadcasting signal transmission device, broadcasting signal reception device, broadcasting signal transmission method, and broadcasting signal reception method",20,[],[],1,4,5,0,0,0,2022,"['KR101789640B1/en', 'CN106233693B/en']","[['문경수', '곽민성', '이장원', '고우석', '홍성룡'], ['文京洙', '郭珉诚', '李长远', '高祐奭', '洪性龙']]"
96484,US10972786,B2,20210406,US15929180,20191205,US,"['Lee Jaehyung', 'Lee Dewey Ho', 'Cremer Markus']","['Jaehyung', 'Dewey Ho', 'Markus']","['KR', 'US', 'US']",Media channel identification and action with multi-match detection and disambiguation based on matching with differential reference- fingerprint feature,20,[],[],2,1,3,0,0,0,2022,"['KR101969812B1/en', 'KR102075447B1/en', 'CN108702524B/en', 'CN111954026A/en', 'KR102366508B1/en', 'CN108702531B/en', 'CN110149162A/en', 'CN110266418B/en', 'KR102108895B1/en', 'KR102318632B1/en', 'CN112702648A/en', 'KR101922997B1/en', 'CN108702545B/en', 'CN110891186B/en', 'KR102000130B1/en', 'KR102318634B1/en', 'KR101994204B1/en', 'CN108885629B/en', 'KR102318633B1/en', 'CN108713321B/en', 'KR101985826B1/en', 'KR102073679B1/en', 'KR102127851B1/en', 'KR102034031B1/en']","[['이재형', '듀이 호 이'], ['서충원', '권영무', '이재형'], ['徐忠源', '权宁抚', '李载炯'], ['徐忠源', '权宁抚', '李载炯'], ['서충원', '권영무', '이재형'], ['徐忠源', '权宁抚', '李载炯'], ['徐忠源', '权宁抚', '李载炯'], ['徐忠源', '权宁抚', '李载炯'], ['서충원', '권영무', '이재형'], ['이재형', '듀이 호 이'], ['李载炯', '杜威·浩·李'], ['이재형', '듀이 호 이'], ['李载炯', '杜威·浩·李'], ['李载炯', '杜威·浩·李', '马库斯·克莱莫'], ['이재형', '듀이 호 이'], ['서충원', '권영무', '이재형'], ['서충원', '권영무', '이재형'], ['李载炯', '杜威·浩·李', '马库斯·克莱莫'], ['서충원', '권영무', '이재형'], ['徐忠源', '权宁抚', '李载炯'], ['서충원', '권영무', '이재형'], ['서충원', '권영무', '이재형'], ['서충원', '권영무', '이재형'], ['이재형', '듀이 호 이']]"
96489,US10972791,B1,20210406,US16840629,20200406,CN,['Qi Fuchun'],['Fuchun'],['CN'],"Digital television, electronic device and control methods thereof",18,[],[],0,1,1,0,0,0,2022,['CN110913159B/en'],[['齐富春']]
96494,US10972796,B2,20210406,US16249523,20190116,KR,"['Kim Daegu', 'Shen Alan Thomas', 'Kempe David', 'Vonshak Itai', 'Davis Molly', 'Damir Liron', 'Zimmerman Danielle', 'Wang Herbert Han-pu', 'Behnke Brian']","['Daegu', 'Alan Thomas', 'David', 'Itai', 'Molly', 'Liron', 'Danielle', 'Herbert Han-pu', 'Brian']","['KR', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US']",Digital device and method for controlling the same,16,[],[],6,3,9,0,0,0,2022,"['KR102396034B1/en', 'KR102254889B1/en', 'CN105814898B/en', 'KR101567832B1/en']","[['김대구', '토마스 앨란 쉔', '데이비드 켐프', '이타이 본샤크', '몰리 데이비스', '리론 다미르', '허버트 한-푸 왕'], ['김대구', '토마스 앨란 쉔', '리론 다미르', '다니엘 짐머맨', '브라이언 벤케'], ['金大求', '艾伦·托马斯·舍恩', '戴维·肯佩', '伊塔伊·翁沙克', '莫利·戴维斯', '利龙·达米尔', '达尼埃尔·齐默尔曼', '汪涵璞', '布里安·本克'], ['김대구', '토마스 앨란 쉔', '데이비드 켐프', '이타이 본샤크', '몰리 데이비스', '리론 다미르', '허버트 한-푸 왕']]"
96496,US10972798,B2,20210406,US16138511,20180921,CN,['Zhou Bin'],['Bin'],['CN'],Display method and device for attached media information,12,[],[],1,0,1,0,0,0,2022,['CN105872713B/en'],[['周彬']]
96499,US10972801,B2,20210406,US15551540,20161221,US,"['Zhao Xuewei', 'Huang Qiang', 'Liu Biao', 'Feng Haiting', 'Liu Qiongbo']","['Xuewei', 'Qiang', 'Biao', 'Haiting', 'Qiongbo']","['CN', 'CN', 'CN', 'CN', 'CN']","Electronic apparatus, method and program for selecting content based on time of day",18,[],[],3,2,5,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
96515,US10972817,B2,20210406,US16801529,20200226,US,"['Qi Biao', 'Zhang Jun', 'Wang Wei', 'Xiong Wei']","['Biao', 'Jun', 'Wei', 'Wei']","['CN', 'CN', 'CN', 'CN']","Topology processing method, apparatus, and system",18,[],[],4,0,4,0,0,0,2022,"['CN110537187B/en', 'KR102296090B1/en']","[['祁彪', '张军', '王卫', '熊伟'], ['비아오 치', '준 장', '웨이 왕', '웨이 슝']]"
96517,US10972819,B2,20210406,US16586564,20190927,KR,"['Kim Kwangho', 'Park KwanHo', 'Choi YeongRak', 'Lee Sungtae']","['Kwangho', 'KwanHo', 'YeongRak', 'Sungtae']","['KR', 'KR', 'KR', 'KR']",Display apparatus,20,[],[],1,3,4,0,0,0,2022,"['KR102422755B1/en', 'CN109769176B/en', 'KR20220104131A/en']","[['김광호', '박관호', '최영락', '이성태'], ['金光浩', '朴宽镐', '崔荣洛', '李成泰'], ['김광호', '박관호', '최영락', '이성태']]"
96518,US10972820,B2,20210406,US16662690,20191024,KR,"['Kim Taeheon', 'Kim Chiwan', 'Shin Sung-Eui', 'Lee Yongwoo', 'Ryu Kyungyeol', 'Kho YuSeon', 'Jang YongGyoon']","['Taeheon', 'Chiwan', 'Sung-Eui', 'Yongwoo', 'Kyungyeol', 'YuSeon', 'YongGyoon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Display apparatus,26,[],[],1,6,7,0,0,0,2022,"['KR20200055491A/en', 'CN113507674A/en', 'CN111182422B/en']","[['김태현', '김치완', '신성의', '이용우', '유경열', '고유선', '장용균'], ['金泰宪', '金治完', '申晟义', '李用雨', '柳轻烈', '高有善', '张勇均'], ['金泰宪', '金治完', '申晟义', '李用雨', '柳轻烈', '高有善', '张勇均']]"
96528,US10972829,B2,20210406,US16545512,20190820,KR,"['Yu Hyunseung', 'Kim Dongsung', 'Jeong Donguk']","['Hyunseung', 'Dongsung', 'Donguk']","['KR', 'KR', 'KR']",Portable sound equipment,8,[],[],0,3,3,0,0,0,2022,['KR102059001B1/en'],"[['유현승', '김동성', '정동욱']]"
96529,US10972830,B1,20210406,US16745393,20200117,CN,"['Huang Jianhua', 'Yang Jin']","['Jianhua', 'Jin']","['CN', 'CN']",Speaker monomer with pair of dynamic speakers thereof,7,[],[],2,0,2,0,0,0,2022,"['CN111107469A/en', 'KR102236780B1/en']","[['聂浩', '黄建华', '杨晋'], ['호우 네', '젠화 황', '진 양']]"
96540,US10972841,B2,20210406,US16423587,20190528,CN,"['Chang Kai-Ping', 'Zhong Shou-Fang', 'Guo Peng-Shuai']","['Kai-Ping', 'Shou-Fang', 'Peng-Shuai']","['TW', 'CN', 'CN']","Vibration system, loudspeaker, and method for manufacturing the vibration system",14,[],[],3,0,3,0,0,0,2022,['CN111818427A/en'],"[['张凯评', '钟守芳', '郭鹏帅']]"
96548,US10972849,B2,20210406,US16032472,20180711,KR,"['Lee Yoon-jae', 'Lee Woo-jung', 'Song Young-suk', 'Park Hae-kwang']","['Yoon-jae', 'Woo-jung', 'Young-suk', 'Hae-kwang']","['KR', 'KR', 'KR', 'KR']","Electronic apparatus, control method thereof and computer program product using the same",16,[],[],4,0,4,0,0,0,2022,['KR20190017512A/en'],"[['이윤재', '이우정', '송영석', '박해광']]"
96553,US10972854,B2,20210406,US16343606,20170307,KR,"['Jung Kyung-hun', 'Kwak Byeong-hoon', 'Sung Ho-sang', 'Oh Eun-mi', 'Jeong Jong-hoon', 'Choo Ki-hyun', 'Terence Betlehem']","['Kyung-hun', 'Byeong-hoon', 'Ho-sang', 'Eun-mi', 'Jong-hoon', 'Ki-hyun', 'Betlehem']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'US']","Method for transmitting audio signal and outputting received audio signal in multimedia communication between terminal devices, and terminal device for performing same",20,[],[],5,2,7,0,0,0,2022,['KR102277438B1/en'],"[['정경훈', '곽병훈', '성호상', '오은미', '정종훈', '주기현']]"
96560,US10972861,B2,20210406,US15802011,20171102,KR,"['Yang Jong-Eun', 'Moon Jinho']","['Jong-Eun', 'Jinho']","['KR', 'KR']",Electronic device and system for providing point of interest information,11,[],[],2,0,2,0,0,0,2022,['KR20180063538A/en'],"[['양종은', '문진호']]"
96563,US10972864,B2,20210406,US16868987,20200507,CN,"['Bai Guocai', 'Zhu Jingsi', 'Jiang Zhilei', 'Fan Jingbo', 'Wang Xiying', 'Feng Chengwei', 'Deng Guochuan', 'Chen Lisha', 'Fu Jiajing', 'Song Pengcheng']","['Guocai', 'Jingsi', 'Zhilei', 'Jingbo', 'Xiying', 'Chengwei', 'Guochuan', 'Lisha', 'Jiajing', 'Pengcheng']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Information recommendation method, apparatus, device and computer readable storage medium",16,[],[],4,6,10,0,0,0,2022,['CN110324785B/en'],"[['白国财', '朱婧思', '江志磊', '范静波', '王曦莹', '冯程炜', '邓国川', '陈丽莎', '付佳静', '宋鹏程']]"
96569,US10972870,B2,20210406,US16524443,20190729,US,"['Shi Xiaoyan', 'Zhu Qianghua']","['Xiaoyan', 'Qianghua']","['CN', 'CN']",Downlink data transmission method and apparatus,17,[],[],0,2,2,0,0,0,2022,['CN109863767B/en'],"[['时晓岩', '朱强华']]"
96573,US10972874,B2,20210406,US16753674,20181029,US,"['Chae Hyukjin', 'Lee Seungmin']","['Hyukjin', 'Seungmin']","['KR', 'KR']","Method for transmitting positioning information by terminal in wireless communication system supporting sidelink, and device therefor",16,[],[],1,1,2,0,0,0,2022,['Patent not found'],['Patent not found']
96577,US10972878,B2,20210406,US15767897,20161013,KR,"['Yang Hyun-Koo', 'Park Kyung-Mo', 'Bae Jae-Hyeon', 'So Young-Wan', 'Choi Byeong-Doo']","['Hyun-Koo', 'Kyung-Mo', 'Jae-Hyeon', 'Young-Wan', 'Byeong-Doo']","['KR', 'KR', 'KR', 'KR', 'KR']",Method and apparatus for providing unicast based multimedia service,10,[],[],4,1,5,0,0,0,2022,"['CN108141793B/en', 'KR20180105052A/en']","[['梁贤九', '朴勍模', '裵宰贤', '苏泳完', '崔秉斗'], ['양현구', '박경모', '배재현', '소영완', '최병두']]"
96582,US10972883,B2,20210406,US16340304,20180118,US,['Liu Jianhua'],['Jianhua'],['CN'],Terminal and data transmission to perform terminal to terminal data transmission in an internet of vehicles (IoV) system,17,[],[],1,0,1,0,0,0,2022,['CN109691145B/en'],[['刘建华']]
96586,US10972887,B2,20210406,US16299606,20190312,US,"['Park Changhwan', 'Shin Seokmin', 'Ahn Joonkui', 'Hwang Seunggye', 'Lee Oanyong']","['Changhwan', 'Seokmin', 'Joonkui', 'Seunggye', 'Oanyong']","['KR', 'KR', 'KR', 'KR', 'KR']",Method for transceiving signal by terminal and base station in wireless communication system and device supporting same,20,[],[],0,5,5,0,0,0,2022,"['CN109906570B/en', 'KR102073619B1/en', 'KR20200013114A/en']","[['朴昶焕', '辛硕珉', '安俊基', '黄升溪', '李完龙'], ['박창환', '신석민', '안준기', '황승계', '이완용'], ['박창환', '신석민', '안준기', '황승계', '이완용']]"
96594,US10972894,B2,20210406,US16262954,20190131,US,['Jiang Zhizhou'],['Zhizhou'],['CN'],Wireless pairing system and method thereof,16,[],[],0,1,1,0,0,0,2022,['CN108235830B/en'],[['江志洲']]
96607,US10972907,B2,20210406,US16939106,20200727,CN,['Zhao Fengping'],['Fengping'],['CN'],Method and system for Bluetooth-based multi-end to multi-end communication,8,[],[],0,1,1,0,0,0,2022,['CN108430038B/en'],[['赵凤萍']]
96608,US10972908,B2,20210406,US16681451,20191112,CN,"['Jiang Peng', 'Ju Shaofei', 'Mai Jinkai', 'Liu Shichuan', 'Luo Yanjun', 'Liu Linpeng']","['Peng', 'Shaofei', 'Jinkai', 'Shichuan', 'Yanjun', 'Linpeng']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Wireless network connection method, apparatus, and system",9,[],[],2,4,6,0,0,0,2022,['CN104602238B/en'],"[['蒋鹏', '巨少飞', '麦金凯', '刘世川', '罗谚君', '刘林鹏']]"
96613,US10972913,B2,20210406,US16463772,20171226,US,"['Kim Taehun', 'Kim Laeyoung', 'Lee Jaewook', 'Lee Youngdae']","['Taehun', 'Laeyoung', 'Jaewook', 'Youngdae']","['KR', 'KR', 'KR', 'KR']",Method for performing V2X communication in wireless communication system and device for same,10,[],[],0,4,4,0,0,0,2022,['CN110199533B/en'],"[['金兑勋', '金来映', '李在煜', '李英大']]"
96614,US10972914,B2,20210406,US16492786,20180309,WO,['Zhang Wei'],['Wei'],['CN'],"Image sharing method and system, and electronic device",20,[],[],1,0,1,0,0,0,2022,['CN108702602B/en'],[['张伟']]
96615,US10972915,B2,20210406,US15580870,20170918,US,['Zhao Wen Ji'],['Wen Ji'],['CN'],Method of controlling hotspot access on multi-band access point,20,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
96617,US10972917,B2,20210406,US16289106,20190228,CN,['He Chengdong'],['Chengdong'],['CN'],Signaling attack prevention method and apparatus,12,[],[],0,1,1,0,0,0,2022,['CN108307385B/en'],[['何承东']]
96623,US10972923,B2,20210406,US16347102,20171102,CN,"['Liu Jiamin', 'Bertrand Pierre']","['Jiamin', 'Pierre']","['CN', 'CN']",Information processing method and device,10,[],[],2,0,2,0,0,0,2022,"['CN108024288A/en', 'KR102207125B1/en']","[['刘佳敏', '皮埃尔'], ['지아민 리우', '피에르 베르트랑']]"
96624,US10972924,B2,20210406,US16400693,20190501,CN,"['Tang Xun', 'Chai Li', 'Miao Jinhua']","['Xun', 'Li', 'Jinhua']","['CN', 'CN', 'CN']","Beam-based multi-connection communication method, terminal device, and network device",16,[],[],2,1,3,0,0,0,2022,['CN108377559B/en'],"[['唐珣', '柴丽', '苗金华']]"
96626,US10972926,B2,20210406,US16247567,20190115,US,"['Zhang Yuanyuan', 'Yu Chia-Hao', 'Tseng Li-Chuan', 'Chang Ming-Po']","['Yuanyuan', 'Chia-Hao', 'Li-Chuan', 'Ming-Po']","['CN', 'TW', 'TW', 'TW']",Mechanism to support RRM measurement in new radio access system with beamforming,22,"['Mao Helen', 'Jin Zheng']","['Helen', 'Zheng']",2,2,4,1,1,2,2022,['CN107950069A/en'],"[['张园园', '游家豪', '曾理铨', '张铭博']]"
