,publication_id,publication_kind,publication_date,application_id,application_date,country,inventor_name,inventor_firstname,inventor_country,invention_title,number_of_claims,attorney_name,attorney_firstname,inventor males,inventor females,inventor team size,attorney males,attorney females,attorney team size,Year,WorldWide Applications,Original Names
34555,US10909992,B2,20210202,US16887021,20200529,US,['Choo Ki-hyun'],['Ki-hyun'],['KR'],"Energy lossless coding method and apparatus, signal coding method and apparatus, energy lossless decoding method and apparatus, and signal decoding method and apparatus",7,[],[],1,0,1,0,0,0,2022,"['CN105723454B/en', 'CN111179946A/en']","[['朱基岘'], ['朱基岘']]"
34556,US10909993,B2,20210202,US16592876,20191004,US,"['Choo Ki-hyun', 'Oh Eun-mi']","['Ki-hyun', 'Eun-mi']","['KR', 'KR']","High-band encoding method and device, and high-band decoding method and device",11,[],[],2,0,2,0,0,0,2022,"['CN111105806A/en', 'CN106463133B/en', 'KR102400016B1/en', 'KR20220070549A/en']","[['朱基岘', '吴殷美'], ['朱基岘', '吴殷美'], ['주기현', '오은미'], ['주기현', '오은미']]"
34561,USD0909138,S1,20210202,US29738937,20200622,US,['Song Xiaolian'],['Xiaolian'],['CN'],Spice rack,1,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
34566,US10910000,B2,20210202,US16216771,20181211,CN,"['Du Zhijun', 'Wang Nan']","['Zhijun', 'Nan']","['CN', 'CN']",Method and device for audio recognition using a voting matrix,19,[],[],1,1,2,0,0,0,2022,"['CN106910494B/en', 'KR102220964B1/en']","[['杜志军', '王楠'], ['즈쥔 두', '난 왕']]"
34589,US10910022,B1,20210202,US16839800,20200403,KR,['Kim Kyung Mook'],['Kyung Mook'],['KR'],Semiconductor devices,20,[],[],1,0,1,0,0,0,2022,"['KR20210060269A/en', 'CN112820331A/en']","[['김경묵'], ['金敬默']]"
34596,US10910028,B2,20210202,US16872429,20200512,KR,"['Kim Hyung-Jin', 'Yang Huikap']","['Hyung-Jin', 'Huikap']","['KR', 'KR']",Memory device in which locations of registers storing fail addresses are merged,6,[],[],1,1,2,0,0,0,2022,"['KR20190140320A/en', 'CN110580933A/en']","[['김형진', '양희갑'], ['金衡辰', '梁熙钾']]"
34597,US10910029,B2,20210202,US16162174,20181016,CN,"['Zhao Weisheng', 'Wang Zhaohao', 'Deng Erya']","['Weisheng', 'Zhaohao', 'Erya']","['CN', 'CN', 'CN']",Complementary magnetic memory cell,3,[],[],2,1,3,0,0,0,2022,['CN109166962B/en'],"[['赵巍胜', '王昭昊', '邓尔雅']]"
34598,US10910030,B2,20210202,US16390170,20190422,KR,"['Antonyan Artur', 'Jung Hyuntaek', 'Pyo Suk-Soo']","['Artur', 'Hyuntaek', 'Suk-Soo']","['KR', 'KR', 'KR']",Memory device for reducing leakage current,20,[],[],2,1,3,0,0,0,2022,"['KR20200032296A/en', 'CN110910925A/en']","[['아르투르 안토냔', '정현택', '표석수'], ['阿图尔·安东尼扬', '郑铉泽', '表锡洙']]"
34601,US10910032,B2,20210202,US16400048,20190501,US,"['Kishi Tatsuya', 'Inaba Tsuneo', 'Watanabe Daisuke', 'Nakayama Masahiko', 'Ogata Nobuyuki', 'Toko Masaru', 'Aikawa Hisanori', 'Ozeki Jyunichi', 'Nagase Toshihiko', 'Eeh Young Min', 'Sawada Kazuya']","['Tatsuya', 'Tsuneo', 'Daisuke', 'Masahiko', 'Nobuyuki', 'Masaru', 'Hisanori', 'Jyunichi', 'Toshihiko', 'Young Min', 'Kazuya']","['KR', 'JP', 'KR', 'JP', 'JP', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Magnetoresistive memory device with different write pulse patterns,10,[],[],10,1,11,0,0,0,2022,['CN107808681B/en'],"[['岸达也', '稻场恒夫', '渡边大辅', '中山昌彦', '尾形诚之', '都甲大', '相川尚德', '小濑木淳一', '永濑俊彦', '李永民', '泽田和也']]"
34604,US10910035,B2,20210202,US16418201,20190521,KR,"['Choo Chui Hwan', 'Kim Kwang Hyun']","['Chui Hwan', 'Kwang Hyun']","['KR', 'KR']",Dynamic semiconductor memory device and memory system with temperature sensor,20,[],[],2,0,2,0,0,0,2022,"['KR20200066989A/en', 'CN111261208A/en']","[['추철환', '김광현'], ['秋喆焕', '金光贤']]"
34612,US10910042,B2,20210202,US16655253,20191017,US,"['Liu Wen', 'He Hongjin']","['Wen', 'Hongjin']","['CN', 'CN']",Circuit structure for obtaining critical word line voltage,9,[],[],1,1,2,0,0,0,2022,['CN109635436A/en'],"[['刘雯', '何宏瑾']]"
34615,US10910045,B2,20210202,US16443367,20190617,KR,"['Lee Joo Young', 'Jung Hoe Seung']","['Joo Young', 'Hoe Seung']","['KR', 'KR']",Storage device having improved cache performance and method of operating the same,20,[],[],1,1,2,0,0,0,2022,"['KR20200048318A/en', 'CN111105832A/en']","[['이주영', '정회승'], ['李周映', '郑会承']]"
34617,US10910047,B2,20210202,US16440174,20190613,KR,"['Lee Un Sang', 'An Chi Wook']","['Un Sang', 'Chi Wook']","['KR', 'KR']",Storage device and method of operating the same,20,[],[],1,1,2,0,0,0,2022,"['KR20200056880A/en', 'CN111192617A/en']","[['이운상', '안치욱'], ['李芸相', '安致昱']]"
34635,US10910063,B2,20210202,US16732949,20200102,KR,"['Park Cho Rong', 'Park Cheol Joong']","['Cho Rong', 'Cheol Joong']","['KR', 'KR']",Memory device and operating method thereof,21,[],[],2,0,2,0,0,0,2022,"['KR20200139042A/en', 'CN112037835A/en']","[['박초롱', '박철중'], ['朴超龙', '朴澈重']]"
34637,US10910065,B2,20210202,US16201280,20181127,KR,['Hong Jiman'],['Jiman'],['KR'],Memory system and operating method thereof,19,[],[],0,1,1,0,0,0,2022,"['KR20190122422A/en', 'CN110390986A/en']","[['홍지만'], ['洪志满']]"
34643,US10910070,B2,20210202,US16238256,20190102,KR,"['Her Min Ho', 'Kim Dong Hyun', 'Kim Seung Il', 'Kim Yong Ho', 'Lee Jae Min', 'Choi Seon Young']","['Min Ho', 'Dong Hyun', 'Seung Il', 'Yong Ho', 'Jae Min', 'Seon Young']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Storage device and operating method thereof,14,[],[],4,2,6,0,0,0,2022,"['KR20190143310A/en', 'CN110619911A/en']","[['허민호', '김동현', '김승일', '김용호', '이재민', '최선영'], ['徐民虎', '金东眩', '金承日', '金涌澔', '李在珉', '崔善煐']]"
34644,US10910071,B2,20210202,US16507205,20190710,KR,"['Baek Se-heon', 'Jang Ki-chang', 'Byeon Dae-seok']","['Se-heon', 'Ki-chang', 'Dae-seok']","['KR', 'KR', 'KR']",Voltage generator and method of operating the same,20,[],[],3,0,3,0,0,0,2022,"['KR20200069903A/en', 'CN111292777A/en']","[['백세헌', '장기창', '변대석'], ['白洗献', '张基昌', '边大锡']]"
34647,US10910074,B2,20210202,US16426418,20190530,KR,['Park Se Chang'],['Se Chang'],['KR'],Memory controller and method of operating the same,19,[],[],1,0,1,0,0,0,2022,"['KR20200046807A/en', 'CN111105829A/en']","[['박세창'], ['朴世昶']]"
34650,US10910077,B2,20210202,US16561570,20190905,KR,"['Lee Ji-Sang', 'Cho Ji-Ho', 'Kim Byung-Soo', 'Shin Dong-Jin']","['Ji-Sang', 'Ji-Ho', 'Byung-Soo', 'Dong-Jin']","['KR', 'KR', 'KR', 'KR']",Operation method of a nonvolatile memory device for controlling a resume operation,29,[],[],3,1,4,0,0,0,2022,['CN108122582A/en'],"[['李知尚', '金炳秀', '申东珍', '赵志虎']]"
34651,US10910078,B1,20210202,US16896447,20200609,TW,['Ke Yu Chou'],['Yu Chou'],['CN'],Method of forming a one-time-programming (OTP) bit,10,[],[],1,0,1,0,0,0,2022,['CN113724769A/en'],[['柯昱州']]
34653,US10910080,B2,20210202,US16865675,20200504,KR,"['Bang Jin Bae', 'Song Seung Hwan', 'Byeon Dae Seok', 'Park Il Han', 'Yoon Hyun Jun', 'Lee Han Jun', 'Choi Na Young']","['Jin Bae', 'Seung Hwan', 'Dae Seok', 'Il Han', 'Hyun Jun', 'Han Jun', 'Na Young']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Nonvolatile memory device configured to adjust a read parameter based on degradation level,18,[],[],6,1,7,0,0,0,2022,"['KR20190108347A/en', 'CN110277127A/en']","[['방진배', '송승환', '변대석', '박일한', '윤현준', '이한준', '최나영'], ['方真培', '宋承桓', '边大锡', '朴一汉', '尹铉竣', '李汉埈', '崔那荣']]"
34686,US10910112,B2,20210202,US16186688,20181112,EP,"['Chan Tak Ming', 'Chiau Choo Chiap']","['Tak Ming', 'Choo Chiap']","['CN', 'CN']",Apparatus for patient record identification,9,[],[],2,0,2,0,0,0,2022,['CN110033835A/en'],"[['陈德铭', '周子捷']]"
34699,US10910124,B2,20210202,US16092506,20171124,KR,"['Kim Byoung Suhk', 'Lee Seung Hee', 'Kim In Chul']","['Byoung Suhk', 'Seung Hee', 'In Chul']","['KR', 'KR', 'KR']","Manufacturing method of foldable transparent electrode based on fiber, and foldable transparent electrode based on fiber therefrom",6,[],[],3,0,3,0,0,0,2022,['KR101984969B1/en'],"[['김병석', '이승희', '김인철']]"
34710,US10910135,B2,20210202,US16202604,20181128,US,"['Li Chun', 'He Jian', 'Gao Deli', 'Niu Maoshan', 'Sotiropoulos Ektor', 'Greuter Felix', 'Chen Jiansheng', 'Rocks Jens']","['Chun', 'Jian', 'Deli', 'Maoshan', 'Ektor', 'Felix', 'Jiansheng', 'Jens']","['CN', 'CN', 'CN', 'CN', 'CH', 'CH', 'CN', 'CH']",Surge arrester and associated manufacturing method,17,[],[],7,1,8,0,0,0,2022,['CN109196607B/en'],"[['李春', '贺剑', '高得力', '牛茂善', '赫克托·索蒂罗波罗斯', '菲利克斯·格雷特', '陈建升', '延斯·罗克斯']]"
34721,US10910145,B2,20210202,US16677101,20191107,KR,['Jeong Dong Jin'],['Dong Jin'],['KR'],Chip electronic component,8,[],[],0,1,1,0,0,0,2022,"['KR101832545B1/en', 'CN106205972B/en', 'CN109935438B/en']","[['정동진'], ['郑东晋'], ['郑东晋']]"
34725,US10910148,B2,20210202,US16067437,20161221,KR,"['Kim Do Jin', 'Park Chui Jun', 'Lee Kyo Ho']","['Do Jin', 'Chui Jun', 'Kyo Ho']","['KR', 'KR', 'KR']",Transformer having noise reducing means,5,['Kim Jae Youn'],['Jae Youn'],3,0,3,1,0,1,2022,['KR101794947B1/en'],"[['김도진', '박철준', '이규호']]"
34733,US10910155,B2,20210202,US16202058,20181127,KR,"['Sim Won Chul', 'Kim Ho Yoon', 'Park Sang Soo', 'Shin Woo Chul']","['Won Chul', 'Ho Yoon', 'Sang Soo', 'Woo Chul']","['KR', 'KR', 'KR', 'KR']",Electronic component,20,[],[],4,0,4,0,0,0,2022,"['KR20190121206A/en', 'CN111048309A/en']","[['심원철', '김호윤', '박상수', '신우철'], ['沈原徹', '金虎润', '朴祥秀', '申旴澈']]"
34735,US10910157,B2,20210202,US16195399,20181119,KR,"['Kim Ho Yoon', 'Park Sang Soo', 'Shin Woo Chul']","['Ho Yoon', 'Sang Soo', 'Woo Chul']","['KR', 'KR', 'KR']",Electronic component,19,[],[],3,0,3,0,0,0,2022,"['KR102041726B1/en', 'CN110890221B/en']","[['김호윤', '박상수', '신우철'], ['金虎润', '朴祥秀', '申旴澈']]"
34737,US10910158,B2,20210202,US16666478,20191029,US,"['Lu Bin', 'Shen Jian']","['Bin', 'Jian']","['CN', 'CN']",Capacitor and method for fabricating the same,7,[],[],2,0,2,0,0,0,2022,['CN111095450A/en'],"[['陆斌', '沈健']]"
34740,US10910161,B2,20210202,US16291053,20190304,KR,"['Yang Jeong Suong', 'Jung Woong Do', 'Koo Bon Seok', 'Han Jong Suk', 'Cho Sung Min']","['Jeong Suong', 'Woong Do', 'Bon Seok', 'Jong Suk', 'Sung Min']","['KR', 'KR', 'KR', 'KR', 'KR']",Capacitor component,24,[],[],4,1,5,0,0,0,2022,['CN110610807B/en'],"[['梁正承', '郑雄图', '具本锡', '韩宗锡', '赵成珉']]"
34741,US10910162,B2,20210202,US16177912,20181101,KR,"['Kim Tae Jun', 'Lee Jang Yeol', 'Lee Jong Ho', 'Park Myung Jun']","['Tae Jun', 'Jang Yeol', 'Jong Ho', 'Myung Jun']","['KR', 'KR', 'KR', 'KR']",Multilayer ceramic electronic component,16,[],[],4,0,4,0,0,0,2022,"['KR102191252B1/en', 'CN110875135A/en']","[['김태준', '이장열', '이종호', '박명준'], ['金泰俊', '李长烈', '李种晧', '朴明俊']]"
34742,US10910163,B2,20210202,US16365088,20190326,KR,"['Jeong Dae Heon', 'Yu Kyung Hwa', 'Byun Man Su', 'Cheon Min Kyoung', 'Son Soo Hwan', 'Kim Ho Yoon']","['Dae Heon', 'Kyung Hwa', 'Man Su', 'Min Kyoung', 'Soo Hwan', 'Ho Yoon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Multilayer electronic component and board having the same mounted thereon,20,[],[],4,2,6,0,0,0,2022,['CN110660587B/en'],"[['郑大宪', '刘京花', '卞晚洙', '千旼俓', '孙受焕', '金虎润']]"
34745,US10905353,B2,20210202,US15725065,20171004,CN,"['Chen Cao', 'Guo Hongyu', 'Xu Qin']","['Cao', 'Hongyu', 'Qin']","['CN', 'CN', 'CN']",Magnetic resonance imaging,16,[],[],3,0,3,0,0,0,2022,['CN106353706B/en'],"[['陈操', '郭红宇', '徐勤']]"
34748,US10910168,B2,20210202,US16733091,20200102,KR,"['Jeong Hwan-hee', 'Park Yong-hwan', 'Kim Yeontae', 'Kim Taejoon']","['Hwan-hee', 'Yong-hwan', 'Yeontae', 'Taejoon']","['KR', 'KR', 'KR', 'KR']",Electronic device,19,[],[],2,2,4,0,0,0,2022,"['KR101931768B1/en', 'CN113552975A/en', 'CN107562257B/en', 'CN110083263B/en', 'CN113552974A/en']","[['정환희', '박용환', '김연태', '김태준'], ['丁焕熹', '朴容焕', '金演泰', '金兑俊'], ['丁焕熹', '朴容焕', '金演泰', '金兑俊'], ['丁焕熹', '朴容焕', '金演泰', '金兑俊'], ['丁焕熹', '朴容焕', '金演泰', '金兑俊']]"
34750,US10910170,B2,20210202,US15765593,20160801,KR,"['Choi Jong-Min', 'Jang Hyuk-Jae', 'Kim Woong-Chan', 'Kim Jung-Tae', 'Park Dae-Hyeong', 'Yi Sang-Hyun', 'Lee Jae-Ryang', 'Jeon Jeong-Goo', 'Cho Sung-Gun', 'Cho Sung-Joo', 'Choi Young-Sik', 'Yang Soon-Woong', 'Lee Min-Sung']","['Jong-Min', 'Hyuk-Jae', 'Woong-Chan', 'Jung-Tae', 'Dae-Hyeong', 'Sang-Hyun', 'Jae-Ryang', 'Jeong-Goo', 'Sung-Gun', 'Sung-Joo', 'Young-Sik', 'Soon-Woong', 'Min-Sung']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Electronic device and electronic device manufacturing method,12,[],[],12,1,13,0,0,0,2022,"['KR20170045090A/en', 'CN108140504B/en']","[['최종민', '장혁재', '김웅찬', '김정태', '박대형', '이상현', '이재량', '전정구', '조성건', '조성주', '최영식', '양순웅', '이민성'], ['崔钟旻', '张赫宰', '金雄灿', '金丁泰', '朴旲炯', '李相铉', '李在梁', '全正九', '赵成健', '赵盛周', '崔荣植', '梁舜雄', '李旻星']]"
34752,US10910172,B2,20210202,US16413634,20190516,CN,['Wu FuXi'],['FuXi'],['CN'],Thin photoelectric mechanical keyboard switch,10,[],[],0,1,1,0,0,0,2022,"['CN107017870B/en', 'KR200491650Y1/en']","[['吴福喜'], ['푸시 우']]"
34753,US10910173,B2,20210202,US16449769,20190624,CN,"['Yuan Bo-Duo', 'Wang Hai-Tao']","['Bo-Duo', 'Hai-Tao']","['CN', 'CN']",Button restoring mechanism and electronic device having same,16,[],[],2,0,2,0,0,0,2022,['CN111755273A/en'],"[['袁伯朵', '王海涛']]"
34758,US10910177,B2,20210202,US16691530,20191121,CN,"['Yuan Chuanzhen', 'Li Xianpu', 'Fu Feifeng', 'Lu Dongxu', 'Xiao Weijian']","['Chuanzhen', 'Xianpu', 'Feifeng', 'Dongxu', 'Weijian']","['CN', 'CN', 'CN', 'CN', 'CN']",Knife switch,3,['Lei Leong C.'],['Leong C.'],1,4,5,1,0,1,2022,['CN109346368A/en'],"[['袁传镇', '李宪普', '傅飞峰', '吕东旭', '肖伟建']]"
34763,US10910182,B2,20210202,US16073804,20160831,CN,"['Yin Xiangyang', 'Tang Shengbin', 'Su Junxi']","['Xiangyang', 'Shengbin', 'Junxi']","['CN', 'CN', 'CN']",Contactor coil control circuit,18,[],[],2,1,3,0,0,0,2022,['CN106024521B/en'],"[['尹向阳', '唐盛斌', '苏俊熙']]"
34773,US10910190,B2,20210202,US16734632,20200106,KR,['Jeong Jin-Woo'],['Jin-Woo'],['KR'],X-ray tube,20,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
34785,US10910202,B2,20210202,US16366225,20190327,KR,"['Park Hun-Yong', 'Bae Sang-Woo', 'Lee Seul-Gi', 'Joo Won-Don']","['Hun-Yong', 'Sang-Woo', 'Seul-Gi', 'Won-Don']","['KR', 'KR', 'KR', 'KR']","Plasma sensing device, plasma monitoring system and method of controlling plasma processes",19,[],[],2,2,4,0,0,0,2022,"['KR20200028759A/en', 'CN110890258A/en']","[['박헌용', '배상우', '이슬기', '주원돈'], ['朴宪勇', '裴祥佑', '李瑟琪', '朱愿暾']]"
34796,US10910212,B2,20210202,US16884009,20200526,US,"['Cai Dengke', 'Clynne Thomas', 'He Jianmin', 'Kaminski Mark Edward', 'Yoder Benjamin Lee', 'Ren Xiaojun', 'Zhou Huisheng', 'Wang Zhiyong', 'Li Jian']","['Dengke', 'Thomas', 'Jianmin', 'Mark Edward', 'Benjamin Lee', 'Xiaojun', 'Huisheng', 'Zhiyong', 'Jian']","['US', 'US', 'US', 'US', 'US', 'CN', 'CN', 'CN', 'CN']",Materials and optical components for color filtering in a lighting apparatus,20,[],[],7,2,9,0,0,0,2022,"['CN107002981B/en', 'KR102339134B1/en']","[['蔡登科', 'T·克莱内', '何建民', 'M·E·卡明斯基', 'B·L·尤德', '任小军', '周惠升', '王智勇', 'J·李'], ['뎅케 카이', '토마스 클린네', '지안민 헤', '마크 에드워드 카민스키', '벤자민 리 요더', '샤오준 렌', '후이솅 조우', '지용 왕', '지안 리']]"
34811,US10910224,B2,20210202,US17019553,20200914,KR,"['Jang Tae-Su', 'Park Jin-Chul', 'Park Ji-Hwan', 'Jang Il-Sik', 'Ryu Seong-Wan', 'Kwon Se-In', 'Shin Jung-Ho', 'Ham Dae-Jin']","['Tae-Su', 'Jin-Chul', 'Ji-Hwan', 'Il-Sik', 'Seong-Wan', 'Se-In', 'Jung-Ho', 'Dae-Jin']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Semiconductor device having buried gate structure and method for fabricating the same,14,[],[],8,0,8,0,0,0,2022,"['KR20180070768A/en', 'CN108206209B/en']","[['장태수', '박진철', '박지환', '장일식', '유승완', '권세인', '신중호', '함대진'], ['朴辰哲', '张太洙', '朴志焕', '张壹植', '柳承完', '权世仁', '申重皓', '咸大真']]"
34818,US10910231,B2,20210202,US16453481,20190626,KR,"['Chung Sanggyo', 'Eom Kyoung Ha', 'Lee Hyunchul', 'Lee Sounghee', 'Lee Jiseung']","['Sanggyo', 'Kyoung Ha', 'Hyunchul', 'Sounghee', 'Jiseung']","['KR', 'KR', 'KR', 'KR', 'KR']",Method of fabricating semiconductor device,20,[],[],2,3,5,0,0,0,2022,['KR20200039073A/en'],"[['정상교', '엄경하', '이현철', '이성희', '이지승']]"
34820,US10910232,B2,20210202,US16106739,20180821,KR,"['Kim Sang Gab', 'Hong MunPyo', 'Cho Hyun Min', 'Kwon Seong Yong', 'Yoon Ho Won']","['Sang Gab', 'MunPyo', 'Hyun Min', 'Seong Yong', 'Ho Won']","['KR', 'KR', 'KR', 'KR', 'KR']",Copper plasma etching method and manufacturing method of display panel,20,[],[],4,1,5,0,0,0,2022,"['KR20190038709A/en', 'CN109599331A/en']","[['김상갑', '홍문표', '조현민', '권성용', '윤호원'], ['金湘甲', '洪雯杓', '赵炫珉', '权成容', '尹皓园']]"
34825,US10910237,B2,20210202,US16502450,20190703,KR,"['Jeong Sang Hoon', 'Ko Yong Sun', 'Kim Dong Ha', 'Kim Tae Heon', 'Mun Chang Sup', 'Shim Woo Gwan', 'Yang Jun Youl', 'Cha Se Ho']","['Sang Hoon', 'Yong Sun', 'Dong Ha', 'Tae Heon', 'Chang Sup', 'Woo Gwan', 'Jun Youl', 'Se Ho']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Operating method for wet etching system and related system,20,[],[],7,1,8,0,0,0,2022,"['KR20200077719A/en', 'CN111354658A/en']","[['정상훈', '고용선', '김동하', '김태헌', '문창섭', '심우관', '양준열', '차세호'], ['丁相勋', '高镛璇', 'D.H.金', '金台宪', '文彰燮', '沈雨宽', '梁准烈', '车世浩']]"
34832,US10910242,B2,20210202,US16265625,20190201,US,"['Lim Yong Kyun', 'Jang Cheol Won', 'Han Min Jin', 'Kim Jae Geon']","['Yong Kyun', 'Cheol Won', 'Min Jin', 'Jae Geon']","['KR', 'KR', 'KR', 'KR']",Temperature controller for manufacturing semiconductor,9,[],[],3,1,4,0,0,0,2022,['KR101940287B1/en'],"[['임용균', '장철원', '한민진', '김재건']]"
34834,US10910244,B2,20210202,US15575793,20150520,US,"['Wang Hui', 'Chen Fufa', 'Chen Fuping', 'Wang Jian', 'Wang Xi', 'Zhang Xiaoyan', 'Jin Yinuo', 'Jia Zhaowei', 'Xie Liangzhi', 'Wang Jun', 'Li Xuejun']","['Hui', 'Fufa', 'Fuping', 'Jian', 'Xi', 'Xiaoyan', 'Yinuo', 'Zhaowei', 'Liangzhi', 'Jun', 'Xuejun']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Methods and system for cleaning semiconductor wafers,35,['Kwan Jordan A.'],['Jordan A.'],5,6,11,1,0,1,2022,"['CN107636799B/en', 'KR102359795B1/en']","[['王晖', '陈福发', '陈福平', '王坚', '王希', '张晓燕', '金一诺', '贾照伟', '谢良智', '王俊', '李学军'], ['후에이 왕', '푸파 첸', '푸핑 첸', '지안 왕', '시 왕', '시아오얀 장', '이누오 진', '자오웨이 지아', '리앙즈 시에', '쥔 왕', '쉬에쥔 리']]"
34854,US10910261,B2,20210202,US16577429,20190920,KR,"['Choi Byoungdeog', 'Seo JungWoo', 'Han Sangyeon', 'Chung Hyun-Woo', 'Kim Hongrae', 'Hwang Yoosang']","['Byoungdeog', 'JungWoo', 'Sangyeon', 'Hyun-Woo', 'Hongrae', 'Yoosang']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Semiconductor devices and methods of manufacturing the same,20,[],[],2,4,6,0,0,0,2022,"['KR101979752B1/en', 'CN107833872B/en', 'CN103383935B/en']","[['최병덕', '서정우', '한상연', '정현우', '김홍래', '황유상'], ['崔炳德', '徐廷宇', '韩相然', '郑铉雨', '金弘来', '黄有商'], ['崔炳德', '徐廷宇', '韩相然', '郑铉雨', '金弘来', '黄有商']]"
34855,US10905363,B2,20210202,US15792485,20171024,KR,['Kim Keun Young'],['Keun Young'],['KR'],POC diagnostic device adaptable to environmental changes and control method thereof,14,[],[],0,1,1,0,0,0,2022,['KR101943555B1/en'],[['김근영']]
34862,US10910266,B2,20210202,US16295751,20190307,KR,"['Choi Seung-Hoon', 'Koo Ja-Eung', 'Kim Kwan-Sik', 'Kim Dong-Chan', 'Yoon Il-Young', 'Cho Man-Geun']","['Seung-Hoon', 'Ja-Eung', 'Kwan-Sik', 'Dong-Chan', 'Il-Young', 'Man-Geun']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Semiconductor device and method of manufacturing the same,13,[],[],4,2,6,0,0,0,2022,"['KR20200021259A/en', 'CN110854144A/en']","[['최승훈', '구자응', '김관식', '김동찬', '윤일영', '조만근'], ['崔承勋', '具滋应', '金宽植', '金东灿', '尹一永', '赵万根']]"
34866,US10910270,B2,20210202,US16526020,20190730,KR,"['Choi Jae Sik', 'Jeong Jin Won', 'Song Byeung Soo', 'Shim Dong Ki', 'Bae Jin Han']","['Jae Sik', 'Jin Won', 'Byeung Soo', 'Dong Ki', 'Jin Han']","['KR', 'KR', 'KR', 'KR', 'KR']",Method of forming and packaging semiconductor die,12,[],[],3,2,5,0,0,0,2022,['KR102227858B1/en'],"[['최재식', '정진원', '송병수', '심동기', '배진한']]"
