publication_id,country,english_names,english_first_names,inventor_country,worldwide_application,original_names,year,english_gender,chinese_gender,chinese_gender_prob
US10174015,CN,Ren Jie,Jie,CN,CN107074788B/en,任杰,2019,andy,M,0.8728694691205849
US10174015,CN,Li Yuhang,Yuhang,CN,CN107074788B/en,李宇航,2019,unknown,M,0.9876643466723019
US10174015,CN,Yang Longhe,Longhe,CN,CN107074788B/en,杨隆河,2019,unknown,M,0.9995370891179212
US10174015,CN,Zhu Chenggang,Chenggang,CN,CN107074788B/en,朱程刚,2019,unknown,M,0.9997290795581378
US10174020,CN,Wei Yonggang,Yonggang,CN,CN105829298B/en,魏用刚,2019,unknown,M,0.999906260893529
US10174020,CN,Qiu Guanpeng,Guanpeng,CN,CN105829298B/en,邱关鹏,2019,unknown,M,0.9976636624283616
US10174020,CN,Zheng Suxin,Suxin,CN,CN105829298B/en,郑苏欣,2019,unknown,F,0.8841798365852136
US10174020,CN,Lei Bolin,Bolin,CN,CN105829298B/en,雷柏林,2019,unknown,M,0.9812432205266708
US10174020,CN,Yu Yan,Yan,CN,CN105829298B/en,余彦,2019,male,M,0.6746275197195443
US10174020,CN,Chen Yashu,Yashu,CN,CN105829298B/en,陈娅姝,2019,unknown,F,0.9999983382305052
US10174023,CN,Fan Xing,Xing,CN,CN107428757B/en,樊兴,2019,andy,M,0.924056717135304
US10174023,CN,Qin Jihong,Jihong,CN,CN107428757B/en,秦继红,2019,unknown,M,0.5678094679636511
US10174033,US,Shi Jiangong,Jiangong,CN,CN102812033B/en,石建功,2019,unknown,M,0.9960416824070262
US10174033,US,Zhang Jianjun,Jianjun,CN,CN102812033B/en,张建军,2019,unknown,M,0.9783985941484435
US10174033,US,Yue Zhenggang,Zhenggang,CN,CN102812033B/en,岳正刚,2019,unknown,M,0.9998437072045507
US10174033,US,Li Min,Min,CN,CN102812033B/en,李敏,2019,andy,F,0.6382878398910253
US10174033,US,Zhu Chenggen,Chenggen,CN,CN102812033B/en,朱承根,2019,unknown,M,0.9869906544283575
US10174033,US,Zhang Ying,Ying,CN,CN102812033B/en,张莹,2019,andy,F,0.9940552858416725
US10174033,US,Zi Jiachen,Jiachen,CN,CN102812033B/en,訾佳辰,2019,unknown,M,0.5008971600646529
US10174033,US,Wang Yafang,Yafang,CN,CN102812033B/en,王亚芳,2019,unknown,F,0.9719875323276131
US10174033,US,Fan Xiaona,Xiaona,CN,CN102812033B/en,樊晓娜,2019,unknown,F,0.9997109296536364
US10174033,US,Xu Ruiming,Ruiming,CN,CN102812033B/en,徐瑞明,2019,unknown,M,0.8598695520557453
US10174033,US,Lin Sheng,Sheng,CN,CN102812033B/en,林生,2019,andy,M,0.9840649428743234
US10174033,US,Li Yan,Yan,CN,CN102812033B/en,李燕,2019,male,F,0.9487825356842989
US10174033,US,Yang Yongchun,Yongchun,CN,CN102812033B/en,杨永春,2019,unknown,M,0.8140957832210208
US10174033,US,Sheng Li,Li,CN,CN102812033B/en,盛莉,2019,andy,F,0.9990392006149116
US10174036,CN,Wu Hao,Hao,CN,CN107531695B/en,吴颢,2019,andy,M,0.8426778242677825
US10174036,CN,Li Peng,Peng,CN,CN107531695B/en,李鹏,2019,andy,M,0.9825391051291379
US10174036,CN,Mao Weiwei,Weiwei,CN,CN107531695B/en,毛魏魏,2019,unknown,Undefined,0.6194269708049954
US10174036,CN,Chen Shuhui,Shuhui,CN,CN107531695B/en,陈曙辉,2019,unknown,M,0.9885593813723145
US10174036,CN,Wang Fei,Fei,CN,CN107531695B/en,王非,2019,andy,M,0.6705390334572491
US10174036,CN,Li Jian,Jian,CN,CN107531695B/en,黎健,2019,andy,M,0.9145353253988352
US10174056,CN,Wu Hao,Hao,CN,CN107531711B/en,吴颢,2019,andy,M,0.8426778242677825
US10174056,CN,Mao Weiwei,Weiwei,CN,CN107531711B/en,毛魏魏,2019,unknown,Undefined,0.6194269708049954
US10174056,CN,Huang Yiqiang,Yiqiang,CN,CN107531711B/en,黄奕强,2019,unknown,M,0.998710047416028
US10174056,CN,Fan Lili,Lili,CN,CN107531711B/en,樊莉莉,2019,female,F,0.9999992689890949
US10174056,CN,Chen Shuhui,Shuhui,CN,CN107531711B/en,陈曙辉,2019,unknown,M,0.9885593813723145
US10174067,CN,Yang Daria,Daria,CN,CN106146583B/en,达丽亚杨,2019,female,F,0.9777400003114057
US10174067,CN,Wang Haidong,Haidong,CN,CN106146583B/en,王海东,2019,unknown,M,0.9566075869481007
US10174067,CN,Liu Xin,Xin,CN,CN106146583B/en,刘昕,2019,andy,F,0.5725490196078431
US10174067,CN,Wang Huijuan,Huijuan,CN,CN106146583B/en,王慧娟,2019,unknown,F,0.9999704950944783
US10174067,CN,Yang Daria,Daria,CN,CN106146583B/en,达丽亚杨,2019,female,F,0.9777400003114057
US10174067,CN,Wang Haidong,Haidong,CN,CN106146583B/en,王海东,2019,unknown,M,0.9566075869481007
US10174067,CN,Liu Xin,Xin,CN,CN106146583B/en,刘昕,2019,andy,F,0.5725490196078431
US10174067,CN,Wang Huijuan,Huijuan,CN,CN106146583B/en,王慧娟,2019,unknown,F,0.9999704950944783
US10174095,WO,Wang Yongqiang,Yongqiang,CN,CN106687483B/en,王永强,2019,unknown,M,0.9997384328797292
US10174095,WO,Wu Qilong,Qilong,CN,CN106687483B/en,吴期隆,2019,unknown,M,0.9975735511366395
US10172283,CN,Su Ke,Ke,CN,CN108271497A/en,苏克,2019,andy,M,0.8951994590939824
US10172283,CN,Ye Xiaobo,Xiaobo,CN,CN108271497A/en,叶晓波,2019,unknown,M,0.7977179409471876
US10174123,CN,Zhang Zhiqian,Zhiqian,CN,CN103562403B/en,张志谦,2019,unknown,M,0.9919318615585977
US10174123,CN,Zhao Wei,Wei,CN,CN103562403B/en,赵威,2019,andy,M,0.9725648124842688
US10174123,CN,Wang Limin,Limin,CN,CN103562403B/en,王力民,2019,unknown,M,0.9951500000031089
US10174123,CN,Han Haibo,Haibo,CN,CN103562403B/en,韩海勃,2019,unknown,M,0.9838311155071385
US10174123,CN,Xing Baocai,Baocai,CN,CN103562403B/en,刑宝才,2019,unknown,M,0.9888524244061087
US10174123,CN,Zhang Zhiqian,Zhiqian,CN,CN103562403B/en,张志谦,2019,unknown,M,0.9919318615585977
US10174123,CN,Zhao Wei,Wei,CN,CN103562403B/en,赵威,2019,andy,M,0.9725648124842688
US10174123,CN,Wang Limin,Limin,CN,CN103562403B/en,王力民,2019,unknown,M,0.9951500000031089
US10174123,CN,Han Haibo,Haibo,CN,CN103562403B/en,韩海勃,2019,unknown,M,0.9838311155071385
US10174123,CN,Xing Baocai,Baocai,CN,CN103562403B/en,刑宝才,2019,unknown,M,0.9888524244061087
US10174182,US,An Narong,Narong,CN,CN103314054B/en,N.安,2019,unknown,Undefined,0.8927483723007296
US10174182,US,Ren Yu,Yu,CN,CN103314054B/en,Y.任,2019,andy,Undefined,0.8442628720774146
US10174182,US,Shen Dake,Dake,CN,CN103314054B/en,D.沈,2019,unknown,Undefined,0.9616337904600714
US10174182,US,Niu Yaming,Yaming,CN,CN103314054B/en,Y.牛,2019,unknown,Undefined,0.6403437243485739
US10174204,CN,Zhao He,He,CN,CN106809815B/en,赵赫,2019,andy,M,0.8374269005847952
US10174204,CN,Cao Hongbin,Hongbin,CN,CN106809815B/en,曹宏斌,2019,unknown,M,0.9976475500567222
US10174204,CN,Zhang Di,Di,CN,CN106809815B/en,张笛,2019,female,F,0.5124626121635095
US10174298,US,Fu Rongzhao,Rongzhao,CN,CN108026517B/en,傅荣昭,2019,unknown,M,0.8525901457356077
US10174298,US,Zhang Qi,Qi,CN,CN108026517B/en,张琦,2019,andy,F,0.5865144488048519
US10174298,US,Fu Rongzhao,Rongzhao,CN,CN108026517B/en,傅荣昭,2019,unknown,M,0.8525901457356077
US10174298,US,Zhang Qi,Qi,CN,CN108026517B/en,张琦,2019,andy,F,0.5865144488048519
US10174306,CN,Wu Pingxiao,Pingxiao,CN,CN104531666B/en,吴平霄,2019,unknown,M,0.6241955408277847
US10174306,CN,Li Yuewu,Yuewu,CN,CN104531666B/en,李跃武,2019,unknown,M,0.998878451938127
US10174306,CN,Dang Zhi,Zhi,CN,CN104531666B/en,党志,2019,andy,M,0.8712725010691653
US10174306,CN,Zhu Nengwu,Nengwu,CN,CN104531666B/en,朱能武,2019,unknown,M,0.9995010001490937
US10174366,GB,Chen Lei,Lei,CN,CN104919057B/en,陈磊,2019,andy,M,0.9695692883895131
US10174366,GB,Nong Yuan,Yuan,CN,CN104919057B/en,农园,2019,andy,F,0.8940693770980979
US10174366,GB,Chen Lei,Lei,CN,CN104919057B/en,陈磊,2019,andy,M,0.9695692883895131
US10174366,GB,Nong Yuan,Yuan,CN,CN104919057B/en,农园,2019,andy,F,0.8940693770980979
US10174467,CN,Li Wenqiang,Wenqiang,CN,CN107268431B/en,李文强,2019,unknown,M,0.9993882478434165
US10174467,CN,Han Huaibang,Huaibang,CN,CN107268431B/en,韩怀邦,2019,unknown,M,0.9940412808348021
US10174467,CN,Li Yan,Yan,CN,CN107268431B/en,李彦,2019,male,M,0.6746275197195443
US10174467,CN,Li Song,Song,CN,CN107268431B/en,李松,2019,andy,M,0.9423333333333334
US10174467,CN,Zhao Yudong,Yudong,CN,CN107268431B/en,赵玉东,2019,unknown,M,0.8265949019201559
US10174467,CN,Li Fei,Fei,CN,CN107268431B/en,李飞,2019,andy,M,0.8016210470369386
US10174487,CN,Hong Chunjie,Chunjie,CN,CN106641366B/en,洪春姐,2019,unknown,F,0.8032747936747735
US10174487,CN,Hu Lihong,Lihong,CN,CN106641366B/en,胡力宏,2019,unknown,M,0.9747275463737204
US10174487,CN,Yuan Shanlu,Shanlu,CN,CN106641366B/en,袁善潞,2019,unknown,M,0.5011516468676012
US10174518,GB,Andersen Jesper Birk,Jesper Birk,CN,CN205637937U/en,J·B·安德森,2019,unknown,Undefined,0.978030589947962
US10174521,CN,Lin Shaolian,Shaolian,CN,CN206513136U/en,林绍廉,2019,unknown,M,0.9730253571331001
US10174534,US,Ji Bonggwon,Bonggwon,CN,CN107209535B/en,池俸权,2019,unknown,M,0.9992312811955264
US10174534,US,Liao Jeff,Jeff,CN,CN107209535B/en,J·廖,2019,male,Undefined,0.9784670699539944
US10174534,US,Zhang Jingjiang,Jingjiang,CN,CN107209535B/en,张景江,2019,unknown,M,0.9578260133044934
US10174588,US,Rong Xinqi,Xinqi,CN,CN109973050B/en,荣新起,2019,unknown,M,0.9887030344117417
US10174601,CN,Fu Rui,Rui,CN,CN105064975B/en,牛辉英,2019,male,M,0.6070593390766954
US10174601,CN,Niu Huiying,Huiying,CN,CN105064975B/en,付万春,2019,unknown,M,0.8798065470205081
US10174703,CN,Zhou Xiangjin,Xiangjin,CN,CN104712445B/en,周向进,2019,unknown,M,0.9852710967012911
US10174723,CN,Wang Haoxue,Haoxue,CN,CN104405544B/en,王浩学,2019,unknown,M,0.9950773554749063
US10174736,CN,Zhang Lei,Lei,CN,CN207283184U/en,张磊,2019,andy,M,0.9695692883895131
US10174879,US,Zhao Xifeng,Xifeng,CN,CN109723956A/en,赵喜峰,2019,unknown,M,0.9786897584003795
US10174879,US,Liu Guoyao,Guoyao,CN,CN109723956A/en,刘国尧,2019,unknown,M,0.9949647320262698
US10174885,CN,Zeng Jie,Jie,CN,CN104914620B/en,曾杰,2019,andy,M,0.8728694691205849
US10172367,CN,Li Zheng,Zheng,CN,CN105441349B/en,李政,2019,andy,M,0.9875452898550724
US10174889,CN,Zhang Chengke,Chengke,CN,CN107525038A/en,张成科,2019,unknown,M,0.9966064338100319
US10174889,CN,He Zuping,Zuping,CN,CN107525038A/en,何祖平,2019,unknown,M,0.9525029173245585
US10174911,CN,Jiang Weikai,Weikai,CN,CN104048266B/en,蒋伟楷,2019,unknown,M,0.9983618234299878
US10174916,US,Lin Zhihong,Zhihong,CN,CN105874264B/en,Z·林,2019,unknown,Undefined,0.9575214695756603
US10174918,CN,Li Ke,Ke,CN,CN108458291A/en,李科,2019,andy,M,0.9635258358662614
US10174936,CN,Liu Xiaozhou,Xiaozhou,CN,CN105927970B/en,刘效洲,2019,unknown,M,0.9958862469575758
US10174936,CN,Zhang Yu,Yu,CN,CN105927970B/en,钟式玉,2019,andy,M,0.8319614287017979
US10174936,CN,Liu Wenxing,Wenxing,CN,CN105927970B/en,刘凯,2019,unknown,M,0.8995943204868153
US10174937,CN,Li Shiyuan,Shiyuan,CN,CN103471093B/en,李诗媛,2019,unknown,F,0.9998710666440148
US10174937,CN,Liu Jingzhang,Jingzhang,CN,CN103471093B/en,刘敬樟,2019,unknown,M,0.9578362097559436
US10174937,CN,Ren Qiangqiang,Qiangqiang,CN,CN103471093B/en,任强强,2019,unknown,M,0.9999982368307329
US10174937,CN,Gao Ming,Ming,CN,CN103471093B/en,高鸣,2019,andy,M,0.8272589217919514
US10174937,CN,Lv Qinggang,Qinggang,CN,CN103471093B/en,吕清刚,2019,unknown,M,0.9989754988807769
US10174937,CN,Zhu Jianguo,Jianguo,CN,CN103471093B/en,朱建国,2019,unknown,M,0.9690109723763073
US10174937,CN,Li Wei,Wei,CN,CN103471093B/en,李伟,2019,andy,M,0.8969536238964302
US10174937,CN,Li Haoyu,Haoyu,CN,CN103471093B/en,李皓宇,2019,unknown,M,0.9789132300992193
US10174937,CN,Na Yongjie,Yongjie,CN,CN103471093B/en,那永洁,2019,unknown,F,0.8649627018999172
US10174937,CN,Bao Shaolin,Shaolin,CN,CN103471093B/en,包绍麟,2019,unknown,M,0.97061362021497
US10174965,CN,Wang Yang,Yang,CN,CN104808522B/en,王阳,2019,andy,M,0.799294341158909
US10174965,CN,Fu Qiang,Qiang,CN,CN104808522B/en,傅强,2019,andy,M,0.9988256478509356
US10174965,CN,Hou Enxing,Enxing,CN,CN104808522B/en,侯恩星,2019,unknown,M,0.9450477932074843
US10175007,CN,Wang Fengze,Fengze,CN,CN104215103B/en,王凤泽,2019,unknown,M,0.49790129392952254
US10175007,CN,Zhang Xinyu,Xinyu,CN,CN104215103B/en,张新宇,2019,unknown,M,0.933988836242886
US10175007,CN,Xia Zhongyu,Zhongyu,CN,CN104215103B/en,夏仲禹,2019,unknown,M,0.9817100751044902
US10175007,CN,Zhang Yu,Yu,CN,CN104215103B/en,张钰,2019,andy,F,0.6978648359261825
US10175082,CN,Yan Jun,Jun,CN,CN207595632U/en,闫俊,2019,mostly_male,M,0.8162451129019388
US10175138,CN,Fan Xiaowang,Xiaowang,CN,CN107331648A/en,范晓旺,2019,unknown,M,0.9796661770418211
US10175138,CN,Zhang Liang,Liang,CN,CN107331648A/en,张亮,2019,andy,M,0.9936891054030115
US10175145,CN,Liu Weidong,Weidong,CN,CN105928476B/en,刘伟东,2019,unknown,M,0.9861622144222967
US10175145,CN,Guo Jiandong,Jiandong,CN,CN105928476B/en,郭建东,2019,unknown,M,0.9730083846806832
US10175145,CN,Xue Bowen,Bowen,CN,CN105928476B/en,薛博文,2019,male,M,0.946754207460558
US10175182,CN,Xiao Yongshun,Yongshun,CN,CN105806858B/en,肖永顺,2019,unknown,M,0.9737709561866714
US10175182,CN,Chen Zhiqiang,Zhiqiang,CN,CN105806858B/en,陈志强,2019,unknown,M,0.9997698134922199
US10175182,CN,Chang Ming,Ming,CN,CN105806858B/en,常铭,2019,andy,M,0.8961950231481483
US10175182,CN,Zhao Ziran,Ziran,CN,CN105806858B/en,赵自然,2019,unknown,M,0.8794920017143741
US10175202,CN,Wu Xinjun,Xinjun,CN,CN105445362B/en,武新军,2019,unknown,M,0.9768018628287394
US10175202,CN,Cong Ming,Ming,CN,CN105445362B/en,从明,2019,andy,M,0.84700546234881
US10175202,CN,Shen Gongtian,Gongtian,CN,CN105445362B/en,沈功田,2019,unknown,M,0.9945350837942041
US10175202,CN,Chen Jie,Jie,CN,CN105445362B/en,陈杰,2019,andy,M,0.8728694691205849
US10172393,CN,Li Yonghai,Yonghai,CN,CN105747278A/en,李永海,2019,unknown,M,0.920682752345967
US10172393,CN,Xu Zhongli,Zhongli,CN,CN105747278A/en,徐中立,2019,unknown,M,0.982671494964817
US10172393,CN,Hu Shuyun,Shuyun,CN,CN105747278A/en,胡书云,2019,unknown,M,0.520547794199858
US10175261,CN,Jia Weiyin,Weiyin,CN,CN105067248B/en,刘刚,2019,unknown,M,0.9990502035278155
US10175261,CN,Liu Gang,Gang,CN,CN105067248B/en,尹现军,2019,andy,M,0.9891830943201755
US10175261,CN,Yin Xianjun,Xianjun,CN,CN105067248B/en,陈亮,2019,unknown,M,0.9936891054030115
US10175261,CN,Chen Liang,Liang,CN,CN105067248B/en,贾维银,2019,andy,M,0.709052723161116
US10175302,US,Zhong Qishui,Qishui,CN,CN104237791A/en,钟其水,2019,unknown,M,0.9238222088898368
US10175302,US,Li Baihua,Baihua,CN,CN104237791A/en,李百华,2019,unknown,M,0.820494064717543
US10175302,US,Li Hui,Hui,CN,CN104237791A/en,李辉,2019,andy,M,0.9204757042465013
US10175302,US,Zhao Yuqing,Yuqing,CN,CN104237791A/en,赵玉清,2019,unknown,F,0.44154777694181147
US10175327,CN,Zhang Qiong,Qiong,CN,CN104880684B/en,张琼,2019,andy,F,0.9833469833469834
US10175357,CN,Tang Jinju,Jinju,CN,CN104655097B/en,汤进举,2019,unknown,M,0.9992151831497166
US10175409,CN,Li Fulin,Fulin,CN,CN105388666B/en,李富琳,2019,unknown,F,0.5294422755507848
US10175409,CN,Ma Jihang,Jihang,CN,CN105388666B/en,马吉航,2019,unknown,M,0.9902285556431423
US10175409,CN,Li Minhua,Minhua,CN,CN105388666B/en,李敏华,2019,unknown,Undefined,0.4178282273814146
US10175412,CN,Li Jinze,Jinze,CN,CN204945422U/en,李金泽,2019,unknown,M,0.945393874892431
US10175412,CN,Zhou Zhendong,Zhendong,CN,CN204945422U/en,周振东,2019,unknown,M,0.9933019283898038
US10175412,CN,Yang Dongsheng,Dongsheng,CN,CN204945422U/en,杨东升,2019,unknown,M,0.9986581806118511
US10175434,CN,Luo Yaoxin,Yaoxin,CN,CN105259624B/en,罗耀新,2019,unknown,M,0.9860919614613218
US10175434,CN,Quan Benqing,Benqing,CN,CN105259624B/en,全本庆,2019,unknown,M,0.9761564477726921
US10175434,CN,Gao Fanrong,Fanrong,CN,CN105259624B/en,高繁荣,2019,unknown,M,0.8780184655854624
US10175457,CN,Lin Maozong,Maozong,CN,CN106896478B/en,林茂宗,2019,unknown,M,0.9885690156119135
US10175457,CN,Tang Ruyou,Ruyou,CN,CN106896478B/en,唐如优,2019,unknown,F,0.6390065145348501
US10175480,CN,Zhao Kening,Kening,CN,CN104950447A/en,赵可宁,2019,unknown,M,0.5387510730189634
US10175480,CN,Ma Chao,Chao,CN,CN104950447A/en,马超,2019,andy,M,0.9007236964186305
US10175506,CN,Lin Shih-Hsien,Shih-Hsien,CN,CN205507270U/en,林世贤,2019,unknown,M,0.9378553362625137
US10175514,US,Tang Yuejun,Yuejun,CN,CN106773206B/en,唐岳军,2019,unknown,M,0.9967028063838806
US10175516,CN,Li Quan,Quan,CN,CN105487274B/en,李全,2019,male,M,0.9618489789457019
US10175524,CN,Song Jiangjiang,Jiangjiang,CN,CN105467664A/en,宋江江,2019,unknown,M,0.9808117633433153
US10175527,US,Zeng Jie,Jie,CN,CN104880849A/en,曾杰,2019,andy,M,0.8728694691205849
US10175527,US,Li Anshi,Anshi,CN,CN104880849A/en,李安石,2019,unknown,M,0.9734528546237584
US10175529,CN,Fan Yong,Yong,CN,CN105867024A/en,樊勇,2019,mostly_male,M,0.9939121756487026
US10175531,CN,Yue Shouzhen,Shouzhen,CN,CN106205540B/en,岳守振,2019,unknown,M,0.9891242400299389
US10175531,CN,Guo Jinbo,Jinbo,CN,CN106205540B/en,郭晋波,2019,unknown,M,0.9696983865276046
US10175531,CN,Wang Jinjie,Jinjie,CN,CN106205540B/en,王金杰,2019,unknown,M,0.8974859469699403
US10175536,CN,Cheng Xiaoping,Xiaoping,CN,CN105700247B/en,程小平,2019,unknown,M,0.6669835651283506
US10175539,CN,Ying Jianjian,Jianjian,CN,CN105892157A/en,应见见,2019,unknown,M,0.9862025872215756
US10175539,CN,Du Peng,Peng,CN,CN105892157A/en,杜鹏,2019,andy,M,0.9825391051291379
US10175539,CN,Dai Wen,Wen,CN,CN105892157A/en,戴文,2019,andy,M,0.7144602510460251
US10175546,CN,Luo Xingyou,Xingyou,CN,CN105914212B/en,罗兴友,2019,unknown,M,0.9880416533079107
US10175546,CN,Cai Peizhi,Peizhi,CN,CN105914212B/en,蔡佩芝,2019,unknown,F,0.9957316913300037
US10175546,CN,Chen Xi,Xi,CN,CN105914212B/en,陈希,2019,andy,M,0.6462084373767907
US10175546,CN,Ma Lei,Lei,CN,CN105914212B/en,马磊,2019,andy,M,0.9695692883895131
US10175546,CN,Li Jinyu,Jinyu,CN,CN105914212B/en,李金钰,2019,andy,F,0.5705416595910117
US10175546,CN,Li Yanchen,Yanchen,CN,CN105914212B/en,李彦辰,2019,unknown,M,0.8038792300146769
US10175546,CN,Pang Fengchun,Fengchun,CN,CN105914212B/en,庞凤春,2019,unknown,F,0.8627325487441786
US10175546,CN,Cao Xue,Xue,CN,CN105914212B/en,曹雪,2019,andy,F,0.8452633958851458
US10175546,CN,Hou Shaojun,Shaojun,CN,CN105914212B/en,侯少军,2019,unknown,M,0.943298956471253
US10175548,CN,Sun Xuefei,Xuefei,CN,CN104834146B/en,孙雪菲,2019,unknown,F,0.9980194313571455
US10175548,CN,Li Zhengliang,Zhengliang,CN,CN104834146B/en,李正亮,2019,unknown,M,0.9986623928633545
US10175548,CN,Cao Zhanfeng,Zhanfeng,CN,CN104834146B/en,曹占锋,2019,unknown,M,0.9987672918390115
US10175548,CN,Kong Xiangchun,Xiangchun,CN,CN104834146B/en,孔祥春,2019,unknown,M,0.9344204968227416
US10175548,CN,Yao Qi,Qi,CN,CN104834146B/en,姚琪,2019,andy,F,0.7031465636213083
US10175548,CN,Gao Jincheng,Jincheng,CN,CN104834146B/en,高锦成,2019,unknown,M,0.9642171853749554
US10175548,CN,Guan Feng,Feng,CN,CN104834146B/en,关峰,2019,andy,M,0.9743643475831236
US10175548,CN,He Xiaolong,Xiaolong,CN,CN104834146B/en,何晓龙,2019,unknown,M,0.9456234445732259
US10175548,CN,Zhang Bin,Bin,CN,CN104834146B/en,张斌,2019,andy,M,0.9883287094613987
US10175548,CN,Zhang Wei,Wei,CN,CN104834146B/en,张伟,2019,andy,M,0.8969536238964302
US10175569,CN,Xi Jun,Jun,CN,CN206846480U/en,奚俊,2019,mostly_male,M,0.8162451129019388
US10175570,CN,Liu Xiaomin,Xiaomin,CN,CN104597711B/en,刘晓敏,2019,unknown,F,0.7097667838151775
US10175570,CN,Zhang Long,Long,CN,CN104597711B/en,张龙,2019,mostly_male,M,0.9749782419495213
US10175570,CN,Zhou Ting,Ting,CN,CN104597711B/en,周婷,2019,andy,F,0.9991096767013522
US10175570,CN,Shen Poping,Poping,CN,CN104597711B/en,沈柏平,2019,unknown,M,0.9706340237393599
US10175579,US,Chai Li,Li,CN,CN103345118A/en,柴立,2019,andy,M,0.8250461664728814
US10172443,US,Wang Yong-jing,Yong-jing,CN,CN104780808B/en,王勇竞,2019,unknown,M,0.9931972711493475
US10175662,CN,Yu Naigong,Naigong,CN,CN106125730B/en,于乃功,2019,unknown,M,0.9947052178834266
US10175662,CN,Yuan Yunhe,Yunhe,CN,CN106125730B/en,李倜,2019,unknown,M,0.888888888888889
US10175662,CN,Jiang Xiaojun,Xiaojun,CN,CN106125730B/en,苑云鹤,2019,unknown,M,0.6504826170063518
US10175662,CN,Li Ti,Ti,CN,CN106125730B/en,蒋晓军,2019,andy,M,0.8896822088393932
US10175662,CN,Fang Lue,Lue,CN,CN106125730B/en,罗子维,2019,female,M,0.8374436413594505
US10175662,CN,Luo Ziwei,Ziwei,CN,CN106125730B/en,于建均,2019,unknown,M,0.977725659978689
US10175671,CN,Hou Enxing,Enxing,CN,CN105093947A/en,侯恩星,2019,unknown,M,0.9450477932074843
US10175671,CN,Su Benchang,Benchang,CN,CN105093947A/en,苏本昌,2019,unknown,M,0.9929948034384823
US10175671,CN,Gao Sitai,Sitai,CN,CN105093947A/en,高斯太,2019,unknown,M,0.8737604154562633
US10175693,US,Liu Hao,Hao,CN,CN108137151B/en,刘浩,2019,andy,M,0.9801273180182674
US10175715,US,Zhu Zhenhua,Zhenhua,CN,CN107864346B/en,朱振华,2019,unknown,M,0.9432282092680324
US10175719,CN,Chen Ji-feng,Ji-feng,CN,CN106910427B/en,陈继峯,2019,unknown,M,0.6019183297065585
US10175743,CN,Zhang Xiaofei,Xiaofei,CN,CN104600698B/en,张晓飞,2019,unknown,M,0.6354059248039967
US10175743,CN,Zhong Huiming,Huiming,CN,CN104600698B/en,钟辉明,2019,unknown,M,0.9726565820129114
US10175743,CN,Teng Jianjun,Jianjun,CN,CN104600698B/en,滕建军,2019,unknown,M,0.9783985941484435
US10175754,CN,Ding Xianlin,Xianlin,CN,CN105094322A/en,丁贤林,2019,unknown,M,0.9189611757637473
US10175754,CN,Zeng Ting,Ting,CN,CN105094322A/en,曾亭,2019,andy,F,0.5691284564228212
US10175754,CN,Yang Zhongzheng,Zhongzheng,CN,CN105094322A/en,杨忠正,2019,unknown,M,0.9905990960746214
US10175754,CN,Hu Ming,Ming,CN,CN105094322A/en,胡明,2019,andy,M,0.84700546234881
US10175754,CN,Xie Taofeng,Taofeng,CN,CN105094322A/en,谢涛峰,2019,unknown,M,0.9980384955004554
US10175754,CN,Chen Juntao,Juntao,CN,CN105094322A/en,陈军涛,2019,unknown,M,0.9976087231049283
US10175785,CN,Liu Junfeng,Junfeng,CN,CN104951050B/en,刘俊峰,2019,unknown,M,0.988922702675575
US10175786,CN,Zhang Chunfang,Chunfang,CN,CN105607775A/en,张春芳,2019,unknown,F,0.9630672177378046
US10175786,CN,Zou Xiangxiang,Xiangxiang,CN,CN105607775A/en,邹祥祥,2019,unknown,M,0.9959643065627093
US10175793,CN,Ji Feilin,Feilin,CN,CN106055164B/en,纪飞林,2019,unknown,M,0.8878245213520488
US10175793,CN,Zhou Jinjie,Jinjie,CN,CN106055164B/en,周锦杰,2019,unknown,M,0.9177291483993686
US10175794,CN,Du Zhi,Zhi,CN,CN104679328B/en,都智,2019,andy,M,0.8647347076715107
US10175794,CN,Hu Ming,Ming,CN,CN104679328B/en,胡明,2019,andy,M,0.84700546234881
US10175794,CN,Xie Taofeng,Taofeng,CN,CN104679328B/en,谢涛峰,2019,unknown,M,0.9980384955004554
US10175797,US,Ding Xiaoliang,Xiaoliang,CN,CN105493013B/en,丁小梁,2019,unknown,M,0.9496701709109049
